"#AUTHID","STATUS","sEXT","sNEU","sAGR","sCON","sOPN","cEXT","cNEU","cAGR","cCON","cOPN","DATE","NETWORKSIZE","BETWEENNESS","NBETWEENNESS","DENSITY","BROKERAGE","NBROKERAGE","TRANSITIVITY"
"ac8bf16a381d07c01b11651994ecb746","Scifi Club meeting at Mai's tonight (7th St. and 2nd Ave., East Village) @ 8pm!!! Please send back if you can be there so we can get an idea of how many people will be there (in case we need a reservation).",2.70,3.65,3.40,3.10,4.42,"n","y","n","n","y",06/18/09 10:02 PM,177,14210.2,92.27,0.05,14795,0.48,0.27
"540159466df2f050426692ddaac1eab4","back to reality",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",06/30/09 07:47 AM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","Some phone no. from San Ramon called and I was excited to answer as I thought it was the school district, only to hear that they were looking for a *PROPNAME*. Boo :// ...*PROPNAME*",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",08/11/09 07:11 PM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","working on a few art projects ;D Ideas//Inspirations//Dreams are welcomed! ...",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",07/10/09 04:14 AM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","takes a hike.",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",07/07/09 08:49 PM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","*crossing fingers*",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",08/13/09 07:27 PM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","will try my hands at sushi makin' :p",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",07/31/09 10:04 PM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","No matter what, you've got to strut",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",08/05/09 11:56 PM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","wants to practice her markswoman skills. Wonders if there are any archery classes in this neck of the woods ...      D------ -",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",08/19/09 02:46 AM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","Dad tells me that he listens to ""Gin and Juice"" on his way to work sometimes. I lol'd",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",08/22/09 07:02 PM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","...98.1 Golden Oldies ;)",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",07/13/09 05:02 AM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","is happy Southwest found her luggage today!",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",07/28/09 08:48 PM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","Dirt Divas championships, then off to Denver!",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",07/23/09 06:49 PM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","Someone give Lady Gaga a bandaid!!!",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",09/14/09 04:54 AM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","""Baby I've got you on my mind..."" O_<",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",08/26/09 05:02 AM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","When one door closes, another one opens...",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",08/31/09 10:11 PM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","is no longer at *PROPNAME*.",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",09/17/09 07:30 PM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","Can't wait for Casablanca theme night!!",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",10/16/09 01:24 AM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","Walgreens all out of the flu vaccine...Plan B...vitamins(?)",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",10/13/09 12:41 AM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","Guy in a ""peace-sign"" truck tailgates then cuts me off on the freeway. Some act of kindness a-hole.",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",09/11/09 07:14 PM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","Student: Can I turn this assignment in late and still get full credit? Ms. T: Nope. Student: I'll give you an apple? Ms. T: Too cliche. Student: ..How 'bout a pineapple?",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",10/13/09 11:49 PM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","is really excited about arranging and decorating the classroom today :p",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",09/18/09 06:19 PM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","the classroom didn't feel like a sauna or smell like sweaty sock-house today. Whoohooo!",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",09/29/09 12:18 AM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","dreaming in color",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",10/24/09 01:15 AM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","needs to fight off this cold o_O",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",09/26/09 05:35 AM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","is drinking ice tea by the pool ... like a boss",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",09/21/09 11:24 PM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","About to use my new alarm clock that projects time on the ceiling ;p Laziest thing ever and I'm gonna love it!",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",11/24/09 09:16 AM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","Brother says I look like a Russian spy right now. lol!",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",11/07/09 09:37 PM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","Feels like punching something. What should it be?",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",12/02/09 06:00 AM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","I'm just sippin on chamomile...",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",10/29/09 03:53 AM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","hopes it will snow in Concord again this week. That was the highlight of the day for sure!",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",12/08/09 01:53 AM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","doesn't like it when things don't go according to plan, but is grateful for her ability to improvise :p",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",12/15/09 01:39 AM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","Visiting mah' parents...ready to play Beatles Rockband with muh' brothas. haha",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",12/13/09 07:46 PM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","Fun time with BG at ""Nightlife"" Academy of Science. Drinking some wine, gazing at stars, observing an albino alligator, and dancing to some bongo-beats! Craazy mix",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",12/18/09 07:36 AM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","Congratulations to *PROPNAME*, 2009 Graduate! Whoohooo! Keep reachin' for the stars broder :D",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",12/19/09 02:03 AM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","getting organized",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",12/23/09 09:18 PM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","Good deal on my New Years 'fit and my first good pair of 4 inch pumps! Lets see if I survive the night...haha",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",12/31/09 02:19 AM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","wants an ice cold beer!!",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",12/21/09 04:15 AM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","Going to the golfing range with Papa-Diddy Pops :)",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",08/06/09 07:57 PM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","just as I remembered...rockclimbing is the shizz! Now I'm amp'd for the work week. ;D",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",01/04/10 04:48 AM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","s feeling good :)",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",01/23/10 07:38 PM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","""But he was able to understand one thing: making a decision was only the beginning of things.""",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",01/13/10 12:43 AM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","Get up and get out",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",10/10/09 09:08 PM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","""Forever young, I wanna be, forever young...""",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",02/11/10 06:32 AM,315,47078.6,95.8,0.03,48149,0.49,0.19
"540159466df2f050426692ddaac1eab4","looking forward.",3.00,1.75,4.00,4.75,4.00,"n","n","y","y","y",02/02/10 06:07 AM,315,47078.6,95.8,0.03,48149,0.49,0.19
"8de8bd927b7382cb4fa28b96d9c1d539","The world lost a great one!!!! We will never forget!!! RIP and party hard with Elvis and James Brown!!!!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",06/26/09 04:36 PM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","*PROPNAME* est en feu!!!!! Je me demande c'est qui le prochain sur la liste..... Mais il y a toujours un gros probl\E8me.... Le centre #1 C'est qui au juste????? Pis c'est qui le nouveau gardien d'exp\E9rience pour seconder *PROPNAME*????",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",07/02/09 12:33 AM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","Oh my god!!!! THE AE86 is coming back!!! Fusion subaru//toyota sick!!!!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",07/18/09 07:49 AM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","My foot is killing me but what a nice ride!!!!!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",07/24/09 02:17 AM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","LE RETOUR DU ''CENTRE MOLSON''!!! On commence \E0 savoir ou on s'en va!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",06/21/09 03:07 PM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","And there goes another one!!!!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",08/10/09 06:58 PM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","9//11 I still remember what I was doing, doying a delivery at Place *PROPNAME*!!!1",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",09/11/09 09:02 PM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","going to see my new school tomorrow if everything goes well!!!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",09/10/09 12:01 AM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","is this how it's going to be? For real.....",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",09/15/09 12:51 AM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","It was actually summer today! Cool!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",07/21/09 02:55 AM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","Samedi soir et on se croirais Lundi tellement que c'est plate!!!!!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",09/20/09 12:23 AM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","J'ai le pied en feu! Bottle training Level 1 & 2 complete.... Now: LEVEL 3 :(",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",09/20/09 05:27 PM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","New job, New opportunities and also a new training coming soon!!!!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",08/06/09 03:53 AM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","Last days of freedom them back to where I left off...",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",09/28/09 08:40 PM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","Dernier 72 hrs de g\E2terie et on commence le ''vrai training'' J'ai d\E9j\E0 mal! lol",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",10/14/09 11:23 PM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","SELF ESTEEM: Far too many people have no idea what they can do 'cause all they have been told is what they can't do!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",08/11/09 05:35 PM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","En train de faire son choix de cours pour l'\E9cole... tant de programme et de possibilit\E9, c'est vraiment pas cool \E7a!!!!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",08/30/09 03:59 AM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","Je pense que je suis en amour... avec une 370Z! J'en veux une!!!!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",10/22/09 01:51 AM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","We're back online people!!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",10/26/09 05:11 AM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","""Those         who say it cannot be done should not interfere with those of us who are doing         it""\A9 -             *PROPNAME*",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",09/16/09 05:59 PM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","Start slow.. Step by step.. Do what you can and the results will follow -*PROPNAME*.",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",10/03/09 05:11 PM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","L'\E9t\E9 est fini.... et je commen\E7ais \E0 me faire du fun!!!!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",09/22/09 10:47 PM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","24 hrs de cong\E9, \E7a fais du bien quand m\EAme!!!!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",10/03/09 07:28 AM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","Il y a tu quelqu'un qui peut m'expliquer c'\E9tais suppos\E9 \EAtre quoi ce soir la game CALISLE DE TABARNAK!!!! C'EST LE CRISS DE PROBL\C8ME, ILS VEULENT TU QUE JE D\C9BARQUE LA AVEC MES CAP D'ACIER QUE J'AILLE FOUTRE UNE COUPLE DE COUP DE PIED DANS LE CUL!!!! VOUS VOULEZ PAS JOUER PIS PATINER \C0 SOIR, J'ESP\C8RE QUE VOUS ALLER \CATRE ENFORME POUR LA PRATIQUE....",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",11/15/09 04:12 AM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","OH HELL YEAH 205.6lbs!!!!! 5lbs et j'ai atteint mon objectif!!!!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",11/16/09 05:21 PM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","2 jours encore et fini le training \E0 la place dupuis!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",11/26/09 09:37 PM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","According to ancient budhist priest, when the student is ready, the teacher will appear (Being *PROPNAME*)",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",09/24/09 01:22 AM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","What the fuck! Pas de dossier criminelle pour ne pas nuire \E0 sa carri\E8re aux \C9tat-Unis!!! Wow bravo la justice.... Encore un autre trou de cul qui s'en sort les mains clean pour ce qu'il a fait!!! En passant, *PROPNAME*, bonne carri\E8re aux States!!!!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",10/07/09 10:11 PM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","Le CH qui bat Washington.....  Une chance qu'OVI \E9tait pas dedans car il dominait la zone offensive compl\E8ment!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",11/21/09 02:41 AM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","Last shift then WEEKEND!!!!!!!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",11/27/09 09:45 PM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","La pire Grey cup que j'ai vu \E0 date!!!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",11/30/09 05:03 AM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","Google WAVE IS THE SHIT!!!! just started looking threw it and I want now more then ever a Blackberry!!!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",12/02/09 08:13 PM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","WOW m\E9chant accident \E0 la job, un char de police qui passe \E0 travers une porte de m\E9tro!!!! Mourant!!!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",12/07/09 12:00 AM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","Nouveau contrat en fonction lundi: Controlleur Place Dupuis! Ya baby!!!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",11/19/09 05:50 PM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","Training Feels good! 208.4lbs less then 10lbs and I've reach my weight goal! Nice!!!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",11/06/09 10:48 PM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","And the bomb is out: KOVI IS A SENS NOW!!!!!!! OH MY GOD!!!! I'LL MISS MAN!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",07/06/09 11:17 PM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","Oh WHAT!!!!! LATENDRESSE EST \C9CHANG\C9 AUX WILD!!!!!!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",11/23/09 10:09 PM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","Bergeron qui  nous fais un Fosberg!!!! D\E9bile",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",12/22/09 03:46 AM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","Pourquoi il pleut chaque fois que je sort mes blades!!!!!!!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",07/18/09 03:44 AM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","Schumi is back next year with Mercedes-Benz!!!!!!! SICKKKKKKKKKKKKKKKKKKKKKKKKKK",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",12/23/09 05:50 PM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","The Wings tonight and they're on a bad beat!!! Better not choke, we're on a momemtum!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",11/21/09 04:16 PM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","What's going to happen this week-end?",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",12/11/09 10:44 PM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","IL neige..... pas d\E9j\E0!",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",12/01/09 10:34 PM,562,146858,93.49,0.02,155268,0.49,0.06
"8de8bd927b7382cb4fa28b96d9c1d539","Ma r\E9solution de 2010: ADOPTER UN MEILLEUR STYLE DE VIE! J'pense que \E7a \E0 de l'allure comme r\E9solution... qu'en penser vous?",3.50,2.40,3.35,3.45,4.60,"n","n","n","n","y",01/04/10 06:54 PM,562,146858,93.49,0.02,155268,0.49,0.06
